DATE,HOUR,POOL,SWAP_COUNT,TOTAL_VOLUME_USD,MIN_DEPTH_USD,AVG_SLIPPAGE,MAX_SLIPPAGE,MAX_PRICE,MIN_PRICE,AVG_PRICE
2025-04-02 09:05:23.000,2025-04-02 09:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,2176.07,2176.07,0.0156,0.0156,0.9998437672,0.9998437672,0.9998437672
2025-04-02 14:09:23.000,2025-04-02 14:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,3684.31,3684.31,0.0071,0.0071,0.999929433,0.999929433,0.999929433
2025-04-02 23:07:23.000,2025-04-02 23:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,3,10650.99,2442.25,0.0107,0.011,0.9998967659,0.9998898762,0.9998933962
2025-04-02 18:39:11.000,2025-04-02 18:00:00.000,FRAX-USDC,2,319684.29,89241.18,0.0171,0.0198,1.00019816,1.000144787,1.000171473
2025-04-02 22:20:11.000,2025-04-02 22:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,2999.63,2999.63,0.0113,0.0113,0.9998866591,0.9998866591,0.9998866591
2025-04-02 18:00:23.000,2025-04-02 18:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,2,1813.99,518.84,0.0147,0.0154,0.9998610296,0.9998458218,0.9998534257
2025-04-02 20:56:23.000,2025-04-02 20:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,2,10059.2,2499.87,0.0104,0.0104,0.9998968216,0.999896,0.9998964108
2025-04-02 15:25:23.000,2025-04-02 15:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,1139.88,1139.88,0.0105,0.0105,0.9998947313,0.9998947313,0.9998947313
2025-04-02 19:00:11.000,2025-04-02 19:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,20764.75,20764.75,0.0053,0.0053,1.000052976,1.000052976,1.000052976
2025-04-02 17:47:59.000,2025-04-02 17:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,39479.14,39479.14,0.0134,0.0134,0.9998662674,0.9998662674,0.9998662674
2025-04-02 22:13:59.000,2025-04-02 22:00:00.000,FRAX-USDC,1,310.83,310.83,0.0064,0.0064,0.9999356582,0.9999356582,0.9999356582
2025-04-02 18:41:59.000,2025-04-02 18:00:00.000,DAI-USDC-USDT,1,500.97,500.97,0.0279,0.0279,0.9997205812,0.9997205812,0.9997205812
2025-04-02 19:59:59.000,2025-04-02 19:00:00.000,DAI-USDC-USDT,1,39995.57,39995.57,0.0014,0.0014,0.9999864986,0.9999864986,0.9999864986
2025-04-02 11:08:47.000,2025-04-02 11:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,785.33,785.33,0.0076,0.0076,0.9999236019,0.9999236019,0.9999236019
2025-04-02 09:56:59.000,2025-04-02 09:00:00.000,Curve.fi Pool: DAI-USDC-USDT-sUSD,1,5569.66,5569.66,1.1361,1.1361,0.9886387169,0.9886387169,0.9886387169
2025-04-02 13:55:23.000,2025-04-02 13:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,658.43,658.43,0.0091,0.0091,0.9999088783,0.9999088783,0.9999088783
2025-04-02 15:26:11.000,2025-04-02 15:00:00.000,DAI-USDC-USDT,1,104641.95,104641.95,0.0196,0.0196,0.9998041131,0.9998041131,0.9998041131
2025-04-02 10:07:35.000,2025-04-02 10:00:00.000,DAI-USDC-USDT,1,1999.54,1999.54,0.006,0.006,0.999939988,0.999939988,0.999939988
2025-04-02 03:37:47.000,2025-04-02 03:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2471.3,2471.3,0.0032,0.0032,1.000032372,1.000032372,1.000032372
2025-04-04 17:34:23.000,2025-04-04 17:00:00.000,Curve.fi Pool: DAI-USDC-USDT-sUSD,1,506.12,506.12,0.1737,0.1737,0.9982627922,0.9982627922,0.9982627922
2025-04-04 19:26:23.000,2025-04-04 19:00:00.000,DAI-USDC-USDT,1,2025.53,2025.53,0.0247,0.0247,0.9997531815,0.9997531815,0.9997531815
2025-04-04 18:20:23.000,2025-04-04 18:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2006.5,2006.5,0.006,0.006,0.9999401962,0.9999401962,0.9999401962
2025-04-04 18:59:23.000,2025-04-04 18:00:00.000,GUSD-DAI-3Crv-USDC-USDT,1,18314.21,18314.21,0.0612,0.0612,0.9993875486,0.9993875486,0.9993875486
2025-04-04 19:21:47.000,2025-04-04 19:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2237.89,2237.89,0.017,0.017,0.9998302116,0.9998302116,0.9998302116
2025-04-04 17:49:35.000,2025-04-04 17:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,2,6251.91,2215.6,0.0291,0.0292,0.9997111809,0.9997076965,0.9997094387
2025-04-04 19:30:35.000,2025-04-04 19:00:00.000,FRAX-USDC,1,30269.08,30269.08,0.0032,0.0032,0.999968285,0.999968285,0.999968285
2025-04-04 19:38:11.000,2025-04-04 19:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,2940.82,2940.82,0.0095,0.0095,0.999904793,0.999904793,0.999904793
2025-04-04 18:30:23.000,2025-04-04 18:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2013.57,2013.57,0.0149,0.0149,0.999851022,0.999851022,0.999851022
2025-04-04 18:18:47.000,2025-04-04 18:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2254.51,2254.51,0.0062,0.0062,0.9999379042,0.9999379042,0.9999379042
2025-04-05 22:11:35.000,2025-04-05 22:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,234286.75,234286.75,0.0121,0.0121,0.9998785323,0.9998785323,0.9998785323
2025-04-05 12:56:59.000,2025-04-05 12:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,2,1892.56,359.13,0.006,0.0065,0.9999443114,0.9999347888,0.9999395501
2025-04-05 12:51:35.000,2025-04-05 12:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,1441.76,1441.76,0.0055,0.0055,1.000055489,1.000055489,1.000055489
2025-04-05 19:46:23.000,2025-04-05 19:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,1017.96,1017.96,0.0275,0.0275,0.9997249779,0.9997249779,0.9997249779
2025-04-05 02:14:47.000,2025-04-05 02:00:00.000,FRAX-USDC,1,4358.9,4358.9,0.0055,0.0055,1.000055061,1.000055061,1.000055061
2025-04-06 07:03:23.000,2025-04-06 07:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2502.51,2502.51,0.0088,0.0088,0.9999120921,0.9999120921,0.9999120921
2025-04-06 19:46:47.000,2025-04-06 19:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,3,1652758.26,19990.71,0.0077,0.0161,1.000161088,0.9999315489,1.000030408
2025-04-06 00:51:35.000,2025-04-06 00:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,2,4629.34,2028.97,0.0225,0.0227,0.9997769797,0.9997733097,0.9997751447
2025-04-06 22:01:11.000,2025-04-06 22:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,2,6534.36,3105.23,0.0073,0.0076,0.9999291543,0.9999241819,0.9999266681
2025-04-06 10:14:35.000,2025-04-06 10:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,649.38,649.38,0.0062,0.0062,1.000061599,1.000061599,1.000061599
2025-04-06 17:01:35.000,2025-04-06 17:00:00.000,FRAX-USDC,1,1039.36,1039.36,0.0077,0.0077,1.000076973,1.000076973,1.000076973
2025-04-06 20:19:47.000,2025-04-06 20:00:00.000,DAI-USDC-USDT,1,151759.72,151759.72,0.0025,0.0025,0.9999754879,0.9999754879,0.9999754879
2025-04-06 23:27:35.000,2025-04-06 23:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,19983.47,19983.47,0.0491,0.0491,0.9995087146,0.9995087146,0.9995087146
2025-04-06 23:52:47.000,2025-04-06 23:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,3,11108.62,1214.88,0.0174,0.018,1.000179686,1.000164639,1.000173832
2025-04-06 22:49:23.000,2025-04-06 22:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,2639.72,2639.72,0.0167,0.0167,0.9998333295,0.9998333295,0.9998333295
2025-04-06 21:28:47.000,2025-04-06 21:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,12919.65,12919.65,0.0085,0.0085,0.999914862,0.999914862,0.999914862
2025-04-06 16:39:47.000,2025-04-06 16:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,522,522,0.023,0.023,0.9997701414,0.9997701414,0.9997701414
2025-04-06 16:41:11.000,2025-04-06 16:00:00.000,RAI-DAI-3Crv-USDC-USDT,1,5492.81,5492.81,2.5377,2.5377,0.9746234317,0.9746234317,0.9746234317
2025-04-04 08:16:35.000,2025-04-04 08:00:00.000,Curve.fi Pool: DAI-USDC-USDT-sUSD,1,761.1,761.1,0.2631,0.2631,1.002631233,1.002631233,1.002631233
2025-04-04 11:05:23.000,2025-04-04 11:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,2,3116.32,1388.54,0.0257,0.0259,0.9997453704,0.9997407685,0.9997430694
2025-04-04 10:23:23.000,2025-04-04 10:00:00.000,FRAX-USDC,1,1079.96,1079.96,0.0111,0.0111,0.9998888909,0.9998888909,0.9998888909
2025-04-04 09:06:23.000,2025-04-04 09:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,2,7060.72,1227.53,0.0054,0.0058,0.9999511226,0.9999417146,0.9999464186
2025-04-04 08:45:59.000,2025-04-04 08:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2390.6,2390.6,0.0184,0.0184,0.9998159627,0.9998159627,0.9998159627
2025-04-04 10:30:11.000,2025-04-04 10:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,2,2162.2,284.77,0.0083,0.0096,1.00009588,1.000070235,1.000083057
2025-04-04 11:21:47.000,2025-04-04 11:00:00.000,DAI-USDC-USDT,2,21620.66,657.84,0.0057,0.0061,0.9999465735,0.9999391968,0.9999428851
2025-04-04 10:35:59.000,2025-04-04 10:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,1955.38,1955.38,0.0102,0.0102,0.9998977233,0.9998977233,0.9998977233
2025-04-04 11:30:47.000,2025-04-04 11:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,2,7480.79,3258.02,0.0099,0.0099,1.000099466,1.000098224,1.000098845
2025-04-04 10:08:11.000,2025-04-04 10:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,1323.98,1323.98,0.0091,0.0091,1.00009064,1.00009064,1.00009064
2025-04-04 11:23:47.000,2025-04-04 11:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,5428.61,5428.61,0.0262,0.0262,0.9997384571,0.9997384571,0.9997384571
2025-04-04 10:23:35.000,2025-04-04 10:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,1487,1487,0.0108,0.0108,1.000107605,1.000107605,1.000107605
2025-04-04 08:29:11.000,2025-04-04 08:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,1356.1,1356.1,0,0,1,1,1
2025-04-04 15:03:11.000,2025-04-04 15:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,3020.24,3020.24,0.0291,0.0291,0.9997086749,0.9997086749,0.9997086749
2025-04-04 13:59:11.000,2025-04-04 13:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,1490.81,1490.81,0.0067,0.0067,0.9999329246,0.9999329246,0.9999329246
2025-04-04 13:58:59.000,2025-04-04 13:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,3,4785.67,1160.7,0.0172,0.0178,0.9998329802,0.9998222354,0.9998276402
2025-04-04 12:03:23.000,2025-04-04 12:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,3502.95,3502.95,0.0143,0.0143,0.9998572734,0.9998572734,0.9998572734
2025-04-04 13:44:11.000,2025-04-04 13:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,5290.01,5290.01,0.0163,0.0163,0.9998374426,0.9998374426,0.9998374426
2025-04-04 14:49:35.000,2025-04-04 14:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,474.18,474.18,0.0084,0.0084,1.00008436,1.00008436,1.00008436
2025-04-04 13:49:11.000,2025-04-04 13:00:00.000,FRAX-USDC,2,1534866.26,489595.5,0.0072,0.0099,1.00004559,0.9999008918,0.9999732408
2025-04-04 12:02:47.000,2025-04-04 12:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,223.39,223.39,0.009,0.009,0.9999104745,0.9999104745,0.9999104745
2025-04-04 13:57:59.000,2025-04-04 13:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,1221.47,1221.47,0.018,0.018,0.9998199054,0.9998199054,0.9998199054
2025-04-04 15:31:59.000,2025-04-04 15:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,16654.31,16654.31,0.0073,0.0073,1.000073257,1.000073257,1.000073257
2025-04-04 12:33:11.000,2025-04-04 12:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,2370.17,2370.17,0.0211,0.0211,0.9997890669,0.9997890669,0.9997890669
2025-04-04 13:02:23.000,2025-04-04 13:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2051.05,2051.05,0.04,0.04,0.9996002847,0.9996002847,0.9996002847
2025-04-04 13:59:35.000,2025-04-04 13:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,5998.42,5998.42,0.018,0.018,0.9998199688,0.9998199688,0.9998199688
2025-04-04 13:00:59.000,2025-04-04 13:00:00.000,DAI-USDC-USDT,1,6333.55,6333.55,0.0363,0.0363,0.9996369205,0.9996369205,0.9996369205
2025-04-04 11:52:59.000,2025-04-04 11:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,28795.89,28795.89,0.0278,0.0278,0.9997215268,0.9997215268,0.9997215268
2025-04-04 13:32:59.000,2025-04-04 13:00:00.000,FRAX-USDC,1,47797.07,47797.07,0.0181,0.0181,1.000181199,1.000181199,1.000181199
2025-04-01 22:37:23.000,2025-04-01 22:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,1064.2,1064.2,0.0075,0.0075,0.999924829,0.999924829,0.999924829
2025-04-01 23:06:11.000,2025-04-01 23:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,688.25,688.25,0.0087,0.0087,0.9999128262,0.9999128262,0.9999128262
2025-04-01 22:32:35.000,2025-04-01 22:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,1599.76,1599.76,0.02,0.02,0.99979999,0.99979999,0.99979999
2025-04-01 20:15:47.000,2025-04-01 20:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,6252.45,6252.45,0.0195,0.0195,0.9998048955,0.9998048955,0.9998048955
2025-04-02 15:35:11.000,2025-04-02 15:00:00.000,FRAX-USDC,1,4998.55,4998.55,0.046,0.046,0.9995399724,0.9995399724,0.9995399724
2025-04-02 15:12:11.000,2025-04-02 15:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,5730.84,5730.84,0.0091,0.0091,0.999909267,0.999909267,0.999909267
2025-04-02 13:51:35.000,2025-04-02 13:00:00.000,Curve.fi Pool: DAI-USDC-USDT-sUSD,1,862.89,862.89,0.354,0.354,0.9964600541,0.9964600541,0.9964600541
2025-04-02 15:14:59.000,2025-04-02 15:00:00.000,Curve.fi Pool: DAI-USDC-USDT-sUSD,1,9557.11,9557.11,0.0098,0.0098,1.000098361,1.000098361,1.000098361
2025-04-02 20:40:11.000,2025-04-02 20:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2278.16,2278.16,0.0123,0.0123,0.9998771013,0.9998771013,0.9998771013
2025-04-02 18:48:47.000,2025-04-02 18:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2999.88,2999.88,0.008,0.008,0.99992,0.99992,0.99992
2025-04-02 14:11:11.000,2025-04-02 14:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,4,22125.03,4135.62,0.0075,0.0077,0.999927302,0.9999226264,0.999924892
2025-04-02 19:52:35.000,2025-04-02 19:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,5162.85,5162.85,0.0252,0.0252,0.9997482328,0.9997482328,0.9997482328
2025-04-02 20:25:23.000,2025-04-02 20:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,2191.63,2191.63,0.0046,0.0046,0.9999543729,0.9999543729,0.9999543729
2025-04-02 21:25:11.000,2025-04-02 21:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,10670.08,10670.08,0.0124,0.0124,0.9998762972,0.9998762972,0.9998762972
2025-04-02 22:49:47.000,2025-04-02 22:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,2,7856.05,2624.98,0.0246,0.0248,0.9997562183,0.9997515158,0.999753867
2025-04-02 11:57:59.000,2025-04-02 11:00:00.000,DAI-USDC-USDT,1,214279.56,214279.56,0.0047,0.0047,0.9999525864,0.9999525864,0.9999525864
2025-04-02 21:10:23.000,2025-04-02 21:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2331.57,2331.57,0.0094,0.0094,0.9999056474,0.9999056474,0.9999056474
2025-04-02 23:26:23.000,2025-04-02 23:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2588.83,2588.83,0.0147,0.0147,0.9998532263,0.9998532263,0.9998532263
2025-04-02 23:09:11.000,2025-04-02 23:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,2,12198.61,5307.86,0.0113,0.0113,0.9998869665,0.9998868112,0.9998868888
2025-04-02 15:13:11.000,2025-04-02 15:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,5109,5109,0.0094,0.0094,0.9999060526,0.9999060526,0.9999060526
2025-04-02 19:25:11.000,2025-04-02 19:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2603.99,2603.99,0.0284,0.0284,0.9997158611,0.9997158611,0.9997158611
2025-04-02 15:53:35.000,2025-04-02 15:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,8735.21,8735.21,0.0002,0.0002,1.00000229,1.00000229,1.00000229
2025-04-02 20:42:59.000,2025-04-02 20:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,3918.79,3918.79,0.0077,0.0077,0.9999234487,0.9999234487,0.9999234487
2025-04-06 21:12:35.000,2025-04-06 21:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,80247.18,80247.18,0.0105,0.0105,0.9998948305,0.9998948305,0.9998948305
2025-04-06 01:53:59.000,2025-04-06 01:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,150690.47,150690.47,0.0221,0.0221,0.9997785109,0.9997785109,0.9997785109
2025-04-04 03:55:23.000,2025-04-04 03:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,8248.37,8248.37,0.0284,0.0284,1.000283733,1.000283733,1.000283733
2025-04-04 01:21:23.000,2025-04-04 01:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2051.69,2051.69,0.0244,0.0244,0.9997563282,0.9997563282,0.9997563282
2025-04-04 03:41:47.000,2025-04-04 03:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,106403.68,106403.68,0.0136,0.0136,1.000136471,1.000136471,1.000136471
2025-04-04 00:32:59.000,2025-04-04 00:00:00.000,DAI-USDC-USDT,1,1881.06,1881.06,0.0085,0.0085,0.9999149452,0.9999149452,0.9999149452
2025-04-06 14:02:35.000,2025-04-06 14:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,3,11891.56,2362.23,0.0231,0.0233,0.9997714286,0.9997668302,0.9997685036
2025-04-06 14:08:47.000,2025-04-06 14:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,3,7998.87,1542.89,0.0252,0.0256,0.9997537393,0.9997438384,0.9997482302
2025-04-06 13:40:11.000,2025-04-06 13:00:00.000,FRAX-USDC,2,1894.48,721.04,0,0,1,1,1
2025-04-06 14:47:11.000,2025-04-06 14:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,2,2787,852.7,0.0143,0.0145,0.9998592805,0.9998552553,0.9998572679
2025-04-06 15:07:47.000,2025-04-06 15:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2023.49,2023.49,0.0148,0.0148,1.00014827,1.00014827,1.00014827
2025-04-06 14:13:47.000,2025-04-06 14:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,3002.18,3002.18,0.0266,0.0266,0.9997335625,0.9997335625,0.9997335625
2025-04-06 13:18:11.000,2025-04-06 13:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2298.91,2298.91,0.0165,0.0165,0.9998347179,0.9998347179,0.9998347179
2025-04-06 00:03:47.000,2025-04-06 00:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,108058.81,108058.81,0.0218,0.0218,0.9997818093,0.9997818093,0.9997818093
2025-04-06 03:51:23.000,2025-04-06 03:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,1268.78,1268.78,0.0252,0.0252,0.999747821,0.999747821,0.999747821
2025-04-06 17:50:23.000,2025-04-06 17:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,4971.88,4971.88,0.0507,0.0507,0.9994932779,0.9994932779,0.9994932779
2025-04-04 00:52:59.000,2025-04-04 00:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,825.33,825.33,0.0073,0.0073,0.9999273044,0.9999273044,0.9999273044
2025-04-04 20:25:11.000,2025-04-04 20:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,49970.53,49970.53,0.0216,0.0216,0.9997842961,0.9997842961,0.9997842961
2025-04-04 19:41:35.000,2025-04-04 19:00:00.000,FRAX-USDC,1,111710.88,111710.88,0.0188,0.0188,0.9998116744,0.9998116744,0.9998116744
2025-04-05 12:35:23.000,2025-04-05 12:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,407.17,407.17,0.0246,0.0246,0.9997544325,0.9997544325,0.9997544325
2025-04-05 22:22:23.000,2025-04-05 22:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,4002.79,4002.79,0.0075,0.0075,0.9999250551,0.9999250551,0.9999250551
2025-04-05 13:54:35.000,2025-04-05 13:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,3,4124.35,282.09,0.0327,0.0354,0.9996884687,0.999645566,0.9996734282
2025-04-05 15:09:59.000,2025-04-05 15:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,2,3301.98,607.9,0.014,0.0148,0.9998684081,0.9998515373,0.9998599727
2025-04-05 21:36:11.000,2025-04-05 21:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,45093.23,45093.23,0.0222,0.0222,0.9997778184,0.9997778184,0.9997778184
2025-04-05 15:33:11.000,2025-04-05 15:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2501.63,2501.63,0.0072,0.0072,1.000071956,1.000071956,1.000071956
2025-04-05 02:07:11.000,2025-04-05 02:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,1719.98,1719.98,0.0093,0.0093,0.99990698,0.99990698,0.99990698
2025-04-05 02:52:11.000,2025-04-05 02:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,3632.5,3632.5,0.0132,0.0132,0.9998678683,0.9998678683,0.9998678683
2025-04-05 02:42:35.000,2025-04-05 02:00:00.000,FRAX-USDC,1,43713.02,43713.02,0.0221,0.0221,0.9997794951,0.9997794951,0.9997794951
2025-04-05 00:52:59.000,2025-04-05 00:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,1350.45,1350.45,0.0222,0.0222,0.9997778765,0.9997778765,0.9997778765
2025-04-05 14:36:11.000,2025-04-05 14:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,4252.53,4252.53,0.0024,0.0024,0.9999764849,0.9999764849,0.9999764849
2025-04-05 22:13:11.000,2025-04-05 22:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,22215.17,22215.17,0.0069,0.0069,0.9999306804,0.9999306804,0.9999306804
2025-04-05 18:16:23.000,2025-04-05 18:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,2,220294.41,96597.45,0.0075,0.0088,0.9999369447,0.9999124239,0.9999246843
2025-04-05 23:35:23.000,2025-04-05 23:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,1854.36,1854.36,0.0173,0.0173,0.9998274486,0.9998274486,0.9998274486
2025-04-05 20:44:11.000,2025-04-05 20:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,2,7062.49,2869.73,0.0116,0.0118,0.9998855235,0.999881529,0.9998835262
2025-04-05 17:55:35.000,2025-04-05 17:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,1499.11,1499.11,0.0067,0.0067,0.999933296,0.999933296,0.999933296
2025-04-05 01:58:35.000,2025-04-05 01:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,2500.19,2500.19,0.0008,0.0008,1.000007999,1.000007999,1.000007999
2025-04-05 04:37:23.000,2025-04-05 04:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,5,134520.7,13514.71,0.0672,0.0683,0.9993447891,0.9993168783,0.9993284181
2025-04-05 05:42:47.000,2025-04-05 05:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,1968.01,1968.01,0.0538,0.0538,0.9994615299,0.9994615299,0.9994615299
2025-04-05 04:31:23.000,2025-04-05 04:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,37697.68,37697.68,0.0562,0.0562,0.9994377893,0.9994377893,0.9994377893
2025-04-05 06:55:59.000,2025-04-05 06:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,19999.38,19999.38,0.0026,0.0026,1.000026001,1.000026001,1.000026001
2025-04-05 07:37:47.000,2025-04-05 07:00:00.000,DAI-USDC-USDT,1,6031.36,6031.36,0.0212,0.0212,0.9997877984,0.9997877984,0.9997877984
2025-04-05 04:38:23.000,2025-04-05 04:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,40007.28,40007.28,0.0481,0.0481,0.9995192031,0.9995192031,0.9995192031
2025-04-05 07:20:59.000,2025-04-05 07:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,7957.38,7957.38,0.0146,0.0146,0.999854234,0.999854234,0.999854234
2025-04-05 10:18:59.000,2025-04-05 10:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,2,1500.65,291.53,0.0067,0.0069,0.9999338384,0.9999313988,0.9999326186
2025-04-05 09:54:35.000,2025-04-05 09:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,1009.72,1009.72,0.0079,0.0079,1.000079233,1.000079233,1.000079233
2025-04-05 08:16:11.000,2025-04-05 08:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDT,1,766.94,766.94,0.0052,0.0052,1.000052157,1.000052157,1.000052157
2025-04-05 10:49:35.000,2025-04-05 10:00:00.000,Curve.fi Factory Plain Pool: crvUSD/USDC,1,19997.04,19997.04,0.0072,0.0072,0.9999279919,0.9999279919,0.9999279919
