,blockchain,dex,pool,pool_id,date,Spread,swap_count,volume,order_size,pool_type,order_size_bin,volume_bin,Trade_size,trade_size_bin
384,ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-05-27,7.180000000000001,15,351174.9407,11706.40138,Stable Pair,10k–25k,100k–500k,23411.66271333333,10k–50k
385,ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-05-15,20.13,18,32026.55454,890.6517328,Stable Pair,≤1k,≤100k,1779.25303,≤10k
386,ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-06-10,723.1600000000001,75,1228087.109,8138.875763,Stable Pair,5k–10k,1M–5M,16374.494786666666,10k–50k
387,ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-06-06,29.310000000000002,42,106806.8518,1273.294641,Stable Pair,1k–5k,100k–500k,2543.020280952381,≤10k
388,ethereum,uniswap,USDC-USDT,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,2023-05-23,2.98,17,1018738.634,29965.64762,Stable Pair,25k–50k,1M–5M,59925.801999999996,50k–100k
389,ethereum,uniswap,GUSD-USDC,0x5aa1356999821b533ec5d9f79c23b8cb7c295c61,2023-05-30,3.01,22,908655.1399,20656.4105,Stable Pair,10k–25k,500k–1M,41302.506359090905,10k–50k
390,ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-06-12,29.59,50,91158.51614,913.2640776,Stable Pair,≤1k,≤100k,1823.1703228000001,≤10k
391,ethereum,uniswap,USDC-XSGD,0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705,2023-05-24,2893.0299999999997,18,691329.817,20086.59002,Stable Pair,10k–25k,500k–1M,38407.21205555556,10k–50k
392,ethereum,uniswap,DAI-USDT,0x6f48eca74b38d2936b02ab603ff4e36a6c0e3a77,2023-05-16,3.9899999999999998,35,655360.8715,9364.357682,Stable Pair,5k–10k,500k–1M,18724.596328571428,10k–50k
393,ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-05-20,1.03,197,11979856.01,30407.27302,Stable Pair,25k–50k,10M–50M,60811.45182741117,50k–100k
394,ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-05-21,67.4,39,1430346.724,18340.68405,Stable Pair,10k–25k,1M–5M,36675.55702564102,10k–50k
395,ethereum,uniswap,BUSD-USDT,0xc66e3c356be06b344508392fefb9bc658825035d,2023-05-22,8.9,14,80808.93245,2886.410781,Stable Pair,1k–5k,≤100k,5772.0666035714285,≤10k
396,ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-05-26,1.13,61,1463793.102,11998.94726,Stable Pair,10k–25k,1M–5M,23996.608229508194,10k–50k
397,ethereum,uniswap,USDC-XSGD,0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705,2023-06-07,2914.75,24,546380.0656,11382.25844,Stable Pair,10k–25k,500k–1M,22765.836066666667,10k–50k
398,ethereum,uniswap,MIM-USDC,0x298b7c5e0770d151e4c5cf6cca4dae3a3ffc8e27,2023-06-10,14.030000000000001,16,54840.40273,1714.201404,Stable Pair,1k–5k,≤100k,3427.525170625,≤10k
399,ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-05-25,0.9299999999999999,593,92484319.62,77983.53484,Stable Pair,50k–100k,50M–100M,155960.0668128162,100k–200k
400,ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-05-19,1.37,442,32798050.43,37103.96758,Stable Pair,25k–50k,10M–50M,74203.73400452489,50k–100k
401,ethereum,uniswap,TUSD-USDC,0x39529e96c28807655b5856b3d342c6225111770e,2023-06-07,171.88000000000002,38,133103.0452,1751.441208,Stable Pair,1k–5k,100k–500k,3502.7117157894736,≤10k
402,ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-05-31,4.8500000000000005,74,6209183.1,41956.03799,Stable Pair,25k–50k,5M–10M,83907.87972972973,50k–100k
403,ethereum,uniswap,BUSD-USDT,0xc66e3c356be06b344508392fefb9bc658825035d,2023-05-28,12.790000000000001,13,79708.52596,3066.213125,Stable Pair,1k–5k,≤100k,6131.425073846154,≤10k
404,ethereum,uniswap,AUSD-USDT,0xa82f91562e1cef9dec93a4ad328d01ea7827910a,2023-06-12,70449.26000000001,19,1069763.312,21630.26678,Stable Pair,10k–25k,1M–5M,56303.332210526314,50k–100k
405,ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-05-19,2.13,75,1853098.371,12354.69019,Stable Pair,10k–25k,1M–5M,24707.97828,10k–50k
406,ethereum,uniswap,USDC-USDC,0x537a0a5654045c52ec45c4c86ed0c1ffe893809d,2023-05-24,12.9,11,189102.6979,8594.825972,Stable Pair,5k–10k,100k–500k,17191.154354545455,10k–50k
407,ethereum,uniswap,USDC-USDP,0x5720eb958685deeeb5aa0b34f677861ce3a8c7f5,2023-05-25,8.799999999999999,14,40404.08264,1443.609679,Stable Pair,1k–5k,≤100k,2886.0059028571427,≤10k
408,ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-06-09,734.53,36,2310616.074,32023.91955,Stable Pair,25k–50k,1M–5M,64183.779833333334,50k–100k
409,ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-05-16,33.29,21,29002.52766,691.6623066,Stable Pair,≤1k,≤100k,1381.0727457142857,≤10k
410,ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-05-24,1.39,599,183104881.1,152847.5561,Stable Pair,100k–250k,>100M,305684.2756260434,300k–400k
411,ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-05-21,29.68,12,24202.0775,1009.810135,Stable Pair,1k–5k,≤100k,2016.8397916666665,≤10k
412,ethereum,uniswap,EUROe-USDC,0x8606a60582199a5ed489e6d9cbebbfac505b9188,2023-06-10,603.2199999999999,12,97541.01815,4017.950349,Stable Pair,1k–5k,≤100k,8128.418179166667,≤10k
413,ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-06-10,85.42999999999999,138,5350322.898,19383.45535,Stable Pair,10k–25k,5M–10M,38770.4557826087,10k–50k
414,ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-05-22,21.59,31,104018.0061,1680.289156,Stable Pair,1k–5k,100k–500k,3355.419551612903,≤10k
415,ethereum,uniswap,DAI-USDC,0x6c6bc977e13df9b0de53b251522280bb72383700,2023-06-09,1.6099999999999999,38,1429409.716,18812.90725,Stable Pair,10k–25k,1M–5M,37616.04515789474,10k–50k
416,ethereum,uniswap,USDC-XSGD,0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705,2023-05-12,2903.05,32,1302153.84,20610.28278,Stable Pair,10k–25k,1M–5M,40692.3075,10k–50k
417,ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-05-14,1.0,134,22874288.29,85356.12028,Stable Pair,50k–100k,10M–50M,170703.64395522387,100k–200k
418,ethereum,uniswap,USDC-XSGD,0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705,2023-05-18,2928.17,16,634141.9296,20544.15701,Stable Pair,10k–25k,500k–1M,39633.8706,10k–50k
419,ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-05-21,771.26,18,433742.4791,12268.39482,Stable Pair,10k–25k,100k–500k,24096.804394444443,10k–50k
420,ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-05-22,26.25,153,747806.7193,2447.505181,Stable Pair,1k–5k,500k–1M,4887.625616339869,≤10k
421,ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-06-05,2.54,648,269566052.4,208008.5899,Stable Pair,100k–250k,>100M,415996.9944444444,400k–500k
422,ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-06-08,22.59,78,287784.4081,1847.563443,Stable Pair,1k–5k,100k–500k,3689.5436935897437,≤10k
423,ethereum,uniswap,BUSD-USDC,0x5e35c4eba72470ee1177dcb14dddf4d9e6d915f4,2023-06-03,8.73,13,180591.2619,6945.954006,Stable Pair,5k–10k,100k–500k,13891.635530769232,10k–50k
424,ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-06-08,6.909999999999999,23,582506.2405,12663.64599,Stable Pair,10k–25k,500k–1M,25326.358282608693,10k–50k
425,ethereum,uniswap,USDC-USDT,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,2023-06-11,5.2299999999999995,11,542444.8664,24661.42932,Stable Pair,10k–25k,500k–1M,49313.16967272728,10k–50k
426,ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-06-09,82.88,34,2173156.662,31984.95685,Stable Pair,25k–50k,1M–5M,63916.37241176471,50k–100k
427,ethereum,uniswap,DAI-USDC,0x6c6bc977e13df9b0de53b251522280bb72383700,2023-06-08,3.2800000000000002,30,4150696.012,69195.46068,Stable Pair,50k–100k,1M–5M,138356.53373333334,100k–200k
428,ethereum,uniswap,USDC-USDT,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,2023-05-29,4.83,15,92035.48,3068.452419,Stable Pair,1k–5k,≤100k,6135.698666666666,≤10k
429,ethereum,uniswap,BUSD-USDT,0xd5ad5ec825cac700d7deafe3102dc2b6da6d195d,2023-06-05,30.570000000000004,38,1167792.032,15371.01019,Stable Pair,10k–25k,1M–5M,30731.369263157892,10k–50k
430,ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-06-08,700.65,34,993144.9884,14897.26546,Stable Pair,10k–25k,500k–1M,29210.14671764706,10k–50k
431,ethereum,uniswap,USDC-XSGD,0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705,2023-05-25,3014.3999999999996,21,693576.1553,17338.52705,Stable Pair,10k–25k,500k–1M,33027.435966666664,10k–50k
432,ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-06-01,2.96,70,2986751.04,21335.11589,Stable Pair,10k–25k,1M–5M,42667.872,10k–50k
433,ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-05-12,4.54,635,213099308.0,167796.7321,Stable Pair,100k–250k,>100M,335589.46141732286,300k–400k
434,ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-06-11,30.220000000000002,38,36201.54204,477.0184828,Stable Pair,≤1k,≤100k,952.6721589473684,≤10k
435,ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-05-26,7.090000000000001,32,596041.3815,9313.63006,Stable Pair,5k–10k,500k–1M,18626.293171875,10k–50k
436,ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-06-03,1.01,135,9867998.945,36549.96815,Stable Pair,25k–50k,5M–10M,73096.28848148149,50k–100k
437,ethereum,uniswap,BUSD-USDT,0xc66e3c356be06b344508392fefb9bc658825035d,2023-06-10,14.39,11,117843.0846,5356.395793,Stable Pair,5k–10k,100k–500k,10713.007690909091,10k–50k
438,ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-06-07,28.050000000000004,61,151822.0155,1246.312649,Stable Pair,1k–5k,100k–500k,2488.8855000000003,≤10k
439,ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-05-13,823.9399999999999,26,532729.0875,10084.42369,Stable Pair,10k–25k,500k–1M,20489.58028846154,10k–50k
440,ethereum,uniswap,USDC-XSGD,0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705,2023-05-22,2902.93,12,203528.9061,8733.298746,Stable Pair,5k–10k,100k–500k,16960.742175,10k–50k
441,ethereum,uniswap,FRAX-USDC,0xc63b0708e2f7e69cb8a1df0e1389a98c35a76d52,2023-06-10,5.2,29,1085447.408,18717.64186,Stable Pair,10k–25k,1M–5M,37429.22096551724,10k–50k
442,ethereum,uniswap,DCHF-USDC,0x0b1debf6f99a5e2b240296219b76dfebb2183f16,2023-05-27,1251.4099999999999,13,185319.0699,7193.921768,Stable Pair,5k–10k,100k–500k,14255.31306923077,10k–50k
443,ethereum,uniswap,DAI-USDC,0x6c6bc977e13df9b0de53b251522280bb72383700,2023-05-17,6.1,23,1234555.623,26846.17077,Stable Pair,25k–50k,1M–5M,53676.3314347826,50k–100k
444,ethereum,uniswap,USDC-XSGD,0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705,2023-05-28,3363.24,21,563504.5518,12776.66796,Stable Pair,10k–25k,500k–1M,26833.550085714287,10k–50k
445,ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-05-31,32.16,20,33003.09111,826.4828987,Stable Pair,≤1k,≤100k,1650.1545555,≤10k
446,ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-05-29,26.07,19,33364.71412,879.1435459,Stable Pair,≤1k,≤100k,1756.0375852631578,≤10k
447,ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-06-10,2.1999999999999997,957,388382573.7,202931.5891,Stable Pair,100k–250k,>100M,405833.4103448276,400k–500k
448,ethereum,uniswap,USDC-XCHF,0x1be83c63fba9d4ea41aad6c2c0a66e0e742e7fd4,2023-06-06,974.77,14,246408.9716,8876.986699,Stable Pair,5k–10k,100k–500k,17600.640828571428,10k–50k
449,ethereum,uniswap,DAI-LUSD,0x16980c16811bde2b3358c1ce4341541a4c772ec9,2023-05-23,67.17,12,109248.076,4556.724294,Stable Pair,1k–5k,100k–500k,9104.006333333333,≤10k
450,ethereum,uniswap,DAI-USDC,0x6c6bc977e13df9b0de53b251522280bb72383700,2023-06-10,1.48,49,1410171.968,14391.05789,Stable Pair,10k–25k,1M–5M,28779.019755102043,10k–50k
451,ethereum,uniswap,USDC-XSGD,0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705,2023-05-17,2940.12,23,924506.3302,20312.04815,Stable Pair,10k–25k,500k–1M,40195.9274,10k–50k
452,ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-05-31,7.12,24,709062.4024,14772.6866,Stable Pair,10k–25k,500k–1M,29544.266766666668,10k–50k
453,ethereum,uniswap,DAI-USDT,0x6f48eca74b38d2936b02ab603ff4e36a6c0e3a77,2023-05-20,3.1199999999999997,12,474001.8693,19755.01663,Stable Pair,10k–25k,100k–500k,39500.155775,10k–50k
454,ethereum,uniswap,USDD-USDT,0x2bc477c7c00511ec8a2ea667dd8210af9ff15e1d,2023-06-11,25.39,11,1749569.444,79490.65254,Stable Pair,50k–100k,1M–5M,159051.76763636363,100k–200k
455,ethereum,uniswap,USDC-USDT,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,2023-06-03,3.1,11,25899.56707,1177.473416,Stable Pair,1k–5k,≤100k,2354.5060972727274,≤10k
456,ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-05-26,29.81,36,59292.13961,824.9365792,Stable Pair,≤1k,≤100k,1647.0038780555556,≤10k
457,ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-05-15,5.970000000000001,46,5390039.626,58590.17438,Stable Pair,50k–100k,5M–10M,117174.77447826088,100k–200k
458,ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-06-02,1.0,191,11979104.55,31360.48606,Stable Pair,25k–50k,10M–50M,62717.82486910995,50k–100k
459,ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-05-16,80.08,37,621287.8108,8400.244946,Stable Pair,5k–10k,500k–1M,16791.562454054052,10k–50k
460,ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-05-30,0.98,227,24711484.99,54433.05316,Stable Pair,50k–100k,10M–50M,108861.16735682818,100k–200k
461,ethereum,uniswap,BUSD-USDT,0xc66e3c356be06b344508392fefb9bc658825035d,2023-05-26,8.05,18,308339.2788,8564.721666,Stable Pair,5k–10k,100k–500k,17129.95993333333,10k–50k
462,ethereum,uniswap,GUSD-USDC,0x5aa1356999821b533ec5d9f79c23b8cb7c295c61,2023-06-03,6.35,15,421512.3992,14053.93185,Stable Pair,10k–25k,100k–500k,28100.82661333333,10k–50k
463,ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-06-07,1.05,588,202349591.6,172075.054,Stable Pair,100k–250k,>100M,344131.9585034014,300k–400k
464,ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-06-04,2.69,348,63146739.58,90736.08558,Stable Pair,50k–100k,50M–100M,181456.1482183908,100k–200k
465,ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-05-16,819.76,14,264427.9316,9636.59854,Stable Pair,5k–10k,100k–500k,18887.7094,10k–50k
466,ethereum,uniswap,TUSD-USDP,0x5f81cb68750825050aae952afb9b78d02600ddf3,2023-06-07,24.51,21,140988.3676,3357.750601,Stable Pair,1k–5k,100k–500k,6713.73179047619,≤10k
467,ethereum,uniswap,TUSD-USDC,0x39529e96c28807655b5856b3d342c6225111770e,2023-05-31,128.5,12,37106.76398,1546.028948,Stable Pair,1k–5k,≤100k,3092.230331666667,≤10k
468,ethereum,uniswap,USDC-USDT,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,2023-05-15,3.55,20,782053.0821,19550.52084,Stable Pair,10k–25k,500k–1M,39102.654105,10k–50k
469,ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-06-06,53.86,77,1959462.489,12731.34165,Stable Pair,10k–25k,1M–5M,25447.56479220779,10k–50k
470,ethereum,uniswap,BUSD-USDC,0x5e35c4eba72470ee1177dcb14dddf4d9e6d915f4,2023-06-06,14.17,34,358817.206,5276.850195,Stable Pair,5k–10k,100k–500k,10553.447235294117,10k–50k
471,ethereum,uniswap,USDC-USDT,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,2023-06-06,5.949999999999999,20,2271550.916,56801.13131,Stable Pair,50k–100k,1M–5M,113577.5458,100k–200k
472,ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-06-08,28.84,26,40911.5847,787.9307448,Stable Pair,≤1k,≤100k,1573.5224884615384,≤10k
473,ethereum,uniswap,DCHF-USDC,0x0b1debf6f99a5e2b240296219b76dfebb2183f16,2023-06-03,1066.32,15,149992.0028,5012.294873,Stable Pair,5k–10k,100k–500k,9999.466853333333,≤10k
474,ethereum,uniswap,DAI-USDC,0x6c6bc977e13df9b0de53b251522280bb72383700,2023-05-23,6.34,16,112768.6446,3525.021268,Stable Pair,1k–5k,100k–500k,7048.0402875,≤10k
475,ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-05-24,0.9900000000000001,361,34788199.91,48185.54106,Stable Pair,25k–50k,10M–50M,96366.20473684209,50k–100k
476,ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-06-07,671.44,45,2061788.203,22873.67231,Stable Pair,10k–25k,1M–5M,45817.51562222222,10k–50k
477,ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-05-23,6.65,33,1197990.947,18150.06616,Stable Pair,10k–25k,1M–5M,36302.75596969697,10k–50k
478,ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-05-26,29.43,47,87829.09129,935.8965188,Stable Pair,≤1k,≤100k,1868.70407,≤10k
479,ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-05-23,2.15,627,178885738.6,142656.1247,Stable Pair,100k–250k,>100M,285304.2082934609,200k–300k
480,ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-05-19,29.38,16,10190.59064,318.9201925,Stable Pair,≤1k,≤100k,636.911915,≤10k
481,ethereum,uniswap,BUSD-USDT,0xc66e3c356be06b344508392fefb9bc658825035d,2023-05-25,10.47,16,296290.0864,9259.318979,Stable Pair,5k–10k,100k–500k,18518.1304,10k–50k
482,ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-05-24,753.43,30,3282088.423,54496.1971,Stable Pair,50k–100k,1M–5M,109402.94743333333,100k–200k
483,ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-06-11,4.45,45,1163999.851,12933.93279,Stable Pair,10k–25k,1M–5M,25866.663355555556,10k–50k
484,ethereum,uniswap,DAI-USDC,0x6c6bc977e13df9b0de53b251522280bb72383700,2023-06-05,4.06,16,1988618.592,62167.53944,Stable Pair,50k–100k,1M–5M,124288.662,100k–200k
485,ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-06-05,7.01,60,3373361.774,28112.65368,Stable Pair,25k–50k,1M–5M,56222.696233333336,50k–100k
486,ethereum,uniswap,USDC-USDT,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,2023-05-13,2.86,36,1677671.714,23303.45372,Stable Pair,10k–25k,1M–5M,46601.99205555555,10k–50k
487,ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-05-19,1.0,201,16307563.49,40567.68995,Stable Pair,25k–50k,10M–50M,81132.15666666666,50k–100k
488,ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-06-12,80.08999999999999,64,12001044.96,93766.39327,Stable Pair,50k–100k,10M–50M,187516.3275,100k–200k
489,ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-05-29,2.64,68,2953742.366,21719.86054,Stable Pair,10k–25k,1M–5M,43437.38773529412,10k–50k
490,ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-05-18,5.89,42,2408168.922,28668.42991,Stable Pair,25k–50k,1M–5M,57337.35528571428,50k–100k
491,ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-05-13,27.439999999999998,41,441725.0067,5394.97473,Stable Pair,5k–10k,100k–500k,10773.780651219513,10k–50k
492,ethereum,uniswap,BUSD-USDC,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2023-05-18,9.719999999999999,12,108158.3423,4508.45737,Stable Pair,1k–5k,100k–500k,9013.195191666668,≤10k
493,ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-06-03,3.19,55,1067467.467,9704.746898,Stable Pair,5k–10k,1M–5M,19408.4994,10k–50k
494,ethereum,uniswap,MIM-USDC,0x298b7c5e0770d151e4c5cf6cca4dae3a3ffc8e27,2023-06-03,11.700000000000001,11,243769.2595,11083.02502,Stable Pair,10k–25k,100k–500k,22160.84177272727,10k–50k
495,ethereum,uniswap,USDC-XSGD,0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705,2023-06-05,2839.0899999999997,15,278060.3392,9871.781186,Stable Pair,5k–10k,100k–500k,18537.355946666667,10k–50k
496,ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-06-10,0.9400000000000001,322,29567149.68,45913.89269,Stable Pair,25k–50k,10M–50M,91823.44621118013,50k–100k
497,ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-05-17,30.8,167,1192038.079,3574.326317,Stable Pair,1k–5k,1M–5M,7137.952568862275,≤10k
498,ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-05-24,95.99,57,8161773.535,71620.41064,Stable Pair,50k–100k,5M–10M,143189.00938596492,100k–200k
499,ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-06-01,669.69,47,2249266.124,24039.08724,Stable Pair,10k–25k,1M–5M,47856.726042553186,10k–50k
500,ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-06-11,720.63,34,513968.8098,7610.306473,Stable Pair,5k–10k,500k–1M,15116.7297,10k–50k
501,ethereum,uniswap,USDC-USDT,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,2023-05-31,7.08,23,1747794.735,38008.71722,Stable Pair,25k–50k,1M–5M,75991.07543478262,50k–100k
502,ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-05-18,28.15,19,43918.39619,1157.422903,Stable Pair,1k–5k,≤100k,2311.4945363157894,≤10k
503,ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-06-11,76.9,30,1760166.715,29337.24726,Stable Pair,25k–50k,1M–5M,58672.22383333334,50k–100k
504,ethereum,uniswap,AUSD-USDT,0xa82f91562e1cef9dec93a4ad328d01ea7827910a,2023-06-11,63369.25,17,868959.2883,27516.94795,Stable Pair,25k–50k,500k–1M,51115.25225294118,50k–100k
505,ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-06-05,26.419999999999998,85,381483.7446,2247.449501,Stable Pair,1k–5k,100k–500k,4488.044054117647,≤10k
506,ethereum,uniswap,DAI-USDT,0x6f48eca74b38d2936b02ab603ff4e36a6c0e3a77,2023-05-15,6.39,11,104625.8754,4757.292811,Stable Pair,1k–5k,100k–500k,9511.44321818182,≤10k
507,ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-06-06,6.94,51,772442.2295,7573.081348,Stable Pair,5k–10k,500k–1M,15145.926068627452,10k–50k
508,ethereum,uniswap,USDC-USDP,0x5720eb958685deeeb5aa0b34f677861ce3a8c7f5,2023-06-10,3.7699999999999996,16,250425.1497,7828.022916,Stable Pair,5k–10k,100k–500k,15651.57185625,10k–50k
509,ethereum,uniswap,BUSD-USDC,0x5e35c4eba72470ee1177dcb14dddf4d9e6d915f4,2023-06-11,6.2700000000000005,13,234939.0735,9036.708698,Stable Pair,5k–10k,100k–500k,18072.236423076924,10k–50k
510,ethereum,uniswap,PAR-USDC,0xd7dcb0eb6aab643b85ba74cf9997c840fe32e695,2023-06-05,783.36,15,413727.5308,13859.62371,Stable Pair,10k–25k,100k–500k,27581.835386666666,10k–50k
