blockchain,dex,pool,pool_id,date,Spread,swap_count,volume,order_size,pool_type
ethereum,sushiswap,USDC-USDT,0xfa6e8e97ececdc36302eca534f63439b1e79487b,2023-06-08 0:00,0.1542,19,177837.5054,4679.366953,Stable Pair
ethereum,sushiswap,ANGLE-EURA,0x1f4c763bde1d4832b3ea0640e66da00b98831355,2023-06-04 0:00,340.2079,14,826319.4135,55099.11973,Stable Pair
ethereum,balancer,DAI-USDC,0x79c58f70905f734641735bc61e45c19dd9ad60bc,2023-06-12 0:00,0.0218,13,5757886.2,221462.8523,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-17 0:00,0.0179,18,229588.6555,6377.016745,Stable Pair
ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-06 0:00,0.0053,11,254953.5228,11589.08426,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-13 0:00,0.0371,14,104594.2124,3734.814262,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-15 0:00,0.0329,12,140724.4945,5864.445826,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-27 0:00,0.0487,24,179172.0223,3736.570258,Stable Pair
ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-26 0:00,0.0537,13,2549806.286,98071.8347,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-18 0:00,0.034,16,201845.773,6317.250341,Stable Pair
ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-18 0:00,0.0237,13,2422012.773,93144.76327,Stable Pair
ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-29 0:00,0.0595,13,2551928.867,98153.53507,Stable Pair
ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-29 0:00,1.0662,15,5247699.673,174921.7123,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-20 0:00,0.9229,11,248386.2184,11830.39948,Stable Pair
ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-12 0:00,0.048,11,268905.5669,12223.53027,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-09 0:00,0.006,16,216970.3063,6780.332732,Stable Pair
ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-12 0:00,2.1563,13,2597257.661,99999.791,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-03 0:00,0.0309,13,291281.721,11204.27172,Stable Pair
ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-07 0:00,0.0911,16,2522944.25,78843.97396,Stable Pair
ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-10 0:00,0.2325,19,4455646.528,117211.8842,Stable Pair
ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-13 0:00,0.2869,13,3146839.325,121036.1431,Stable Pair
ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-09 0:00,0.0653,13,2051943.611,78923.08855,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-14 0:00,0.0367,16,75787.9262,2368.635099,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-02 0:00,0.0153,14,167020.2637,5965.29808,Stable Pair
ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-17 0:00,0.1623,16,2915861.985,91122.8357,Stable Pair
ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-25 0:00,0.0064,12,345564.9336,14398.95807,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-10 0:00,0.332,15,274807.5167,9217.950681,Stable Pair
ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-22 0:00,0.083,13,2752004.917,105838.2615,Stable Pair
ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-02 0:00,0.0127,13,149617.6282,5754.81385,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-25 0:00,0.0028,18,185764.4619,5160.165154,Stable Pair
ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-10 0:00,0.006,17,486822.355,14318.73907,Stable Pair
ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-27 0:00,0.0061,13,125617.8006,4831.589229,Stable Pair
ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-24 0:00,0.0124,12,233065.947,9710.992306,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-28 0:00,0.0132,16,111770.3636,3493.04806,Stable Pair
ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-31 0:00,0.039,14,2476694.718,88455.5796,Stable Pair
ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-08 0:00,12.9359,15,2909800.969,96995.79006,Stable Pair
ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-26 0:00,0.1099,14,2774225.975,99081.93743,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-07 0:00,0.0066,11,55469.5101,2521.449525,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-05 0:00,0.0221,11,298995.9392,13589.90172,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-22 0:00,0.3828,16,368672.8203,11529.15595,Stable Pair
ethereum,balancer,USDC-USDT,0x79c58f70905f734641735bc61e45c19dd9ad60bc,2023-06-10 0:00,0.2929,13,12636654.08,485971.1159,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-12 0:00,0.0438,14,50943.95202,1819.128089,Stable Pair
ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-21 0:00,0.0057,11,269859.8131,12266.68624,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-29 0:00,0.0427,18,190741.5852,5303.909768,Stable Pair
ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-24 0:00,0.6428,18,5588332.184,155221.0452,Stable Pair
ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-31 0:00,0.0615,14,2514422.003,89803.0486,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-26 0:00,0.005,12,84161.68736,3506.935679,Stable Pair
ethereum,balancer,DOLA-USDC,0xff4ce5aaab5a627bf82f4a571ab1ce94aa365ea6,2023-05-21 0:00,0.243,28,232505.8989,4154.740277,Stable Pair
ethereum,balancer,bb-a-DAI-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-09 0:00,0.0305,11,19098183.3,868093.4235,Stable Pair
ethereum,balancer,bb-a-DAI-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-07 0:00,0.02,11,12697451.24,577162.3303,Stable Pair
ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-11 0:00,0.0235,14,9935426.885,354830.0063,Stable Pair
ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-08 0:00,0.0775,33,73021426.02,1106147.791,Stable Pair
ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-09 0:00,0.2062,43,168157776.1,1955324.83,Stable Pair
ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-12 0:00,0.2006,47,120609447.7,1283058.569,Stable Pair
ethereum,balancer,bb-a-DAI-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-08 0:00,0.1571,12,18333081.16,764553.4528,Stable Pair
ethereum,balancer,DOLA-USDC,0xff4ce5aaab5a627bf82f4a571ab1ce94aa365ea6,2023-06-04 0:00,0.1808,14,458679.7247,16392.74501,Stable Pair
ethereum,balancer,DOLA-USDC,0xff4ce5aaab5a627bf82f4a571ab1ce94aa365ea6,2023-06-10 0:00,0.2541,11,181573.3201,8263.36272,Stable Pair
ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-10 0:00,0.0381,34,17191506.26,252799.3607,Stable Pair
ethereum,balancer,DOLA-USDC,0xff4ce5aaab5a627bf82f4a571ab1ce94aa365ea6,2023-06-12 0:00,0.1903,11,423565.1868,19242.81791,Stable Pair
ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-05 0:00,0.0298,12,8674948.829,361463.191,Stable Pair
ethereum,balancer,DOLA-USDC,0xff4ce5aaab5a627bf82f4a571ab1ce94aa365ea6,2023-05-31 0:00,0.1874,13,270769.2566,10424.20978,Stable Pair
ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-06 0:00,0.047,15,16623761.94,554155.1983,Stable Pair
ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-07 0:00,0.0572,29,32196325.02,555103.0336,Stable Pair
ethereum,balancer,DOLA-USDC,0xff4ce5aaab5a627bf82f4a571ab1ce94aa365ea6,2023-05-31 0:00,0.1874,13,270769.2566,10424.20978,Stable Pair
ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-06 0:00,0.047,15,16623761.94,554155.1983,Stable Pair
ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-27 0:00,0.0061,13,125617.8006,4831.589229,Stable Pair
ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-24 0:00,0.0124,12,233065.947,9710.992306,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-13 0:00,0.0371,14,104594.2124,3734.814262,Stable Pair
ethereum,balancer,DAI-USDC,0x79c58f70905f734641735bc61e45c19dd9ad60bc,2023-06-12 0:00,0.0218,13,5757886.2,221462.8523,Stable Pair
ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-10 0:00,0.006,17,486822.355,14318.73907,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-15 0:00,0.0329,12,140724.4945,5864.445826,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-27 0:00,0.0487,24,179172.0223,3736.570258,Stable Pair
ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-26 0:00,0.0537,13,2549806.286,98071.8347,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-25 0:00,0.0028,18,185764.4619,5160.165154,Stable Pair
ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-02 0:00,0.0127,13,149617.6282,5754.81385,Stable Pair
ethereum,balancer,DAI-R,0x20a61b948e33879ce7f23e535cc7baa3bc66c5a9,2023-06-12 0:00,0.8948,37,11662318.72,157764.2914,Stable Pair
ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-22 0:00,0.083,13,2752004.917,105838.2615,Stable Pair
ethereum,balancer,DOLA-USDC,0xff4ce5aaab5a627bf82f4a571ab1ce94aa365ea6,2023-05-21 0:00,0.243,28,232505.8989,4154.740277,Stable Pair
ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-08 0:00,0.0775,33,73021426.02,1106147.791,Stable Pair
ethereum,balancer,DOLA-USDC,0xff4ce5aaab5a627bf82f4a571ab1ce94aa365ea6,2023-06-04 0:00,0.1808,14,458679.7247,16392.74501,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-17 0:00,0.0179,18,229588.6555,6377.016745,Stable Pair
ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-06 0:00,0.0053,11,254953.5228,11589.08426,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-03 0:00,0.0309,13,291281.721,11204.27172,Stable Pair
ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-05 0:00,0.0298,12,8674948.829,361463.191,Stable Pair
ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-07 0:00,0.0911,16,2522944.25,78843.97396,Stable Pair
ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-12 0:00,2.1563,13,2597257.661,99999.791,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-09 0:00,0.006,16,216970.3063,6780.332732,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-20 0:00,0.9229,11,248386.2184,11830.39948,Stable Pair
ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-12 0:00,0.048,11,268905.5669,12223.53027,Stable Pair
ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-21 0:00,0.0057,11,269859.8131,12266.68624,Stable Pair
ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-07 0:00,0.0572,29,32196325.02,555103.0336,Stable Pair
ethereum,balancer,DAI-R,0x20a61b948e33879ce7f23e535cc7baa3bc66c5a9,2023-06-10 0:00,0.4731,30,11617503.13,193778.6013,Stable Pair
ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-17 0:00,0.1623,16,2915861.985,91122.8357,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-02 0:00,0.0153,14,167020.2637,5965.29808,Stable Pair
ethereum,balancer,USDC-USDT,0x79c58f70905f734641735bc61e45c19dd9ad60bc,2023-06-10 0:00,0.2929,13,12636654.08,485971.1159,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-18 0:00,0.034,16,201845.773,6317.250341,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-12 0:00,0.0438,14,50943.95202,1819.128089,Stable Pair
ethereum,balancer,DAI-R,0x20a61b948e33879ce7f23e535cc7baa3bc66c5a9,2023-06-07 0:00,0.189,14,2489039.735,88875.99936,Stable Pair
ethereum,balancer,bb-a-DAI-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-09 0:00,0.0305,11,19098183.3,868093.4235,Stable Pair
ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-29 0:00,0.0595,13,2551928.867,98153.53507,Stable Pair
ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-18 0:00,0.0237,13,2422012.773,93144.76327,Stable Pair
ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-29 0:00,1.0662,15,5247699.673,174921.7123,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-22 0:00,0.3828,16,368672.8203,11529.15595,Stable Pair
ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-12 0:00,0.2006,47,120609447.7,1283058.569,Stable Pair
ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-09 0:00,0.2062,43,168157776.1,1955324.83,Stable Pair
ethereum,balancer,DOLA-USDC,0xff4ce5aaab5a627bf82f4a571ab1ce94aa365ea6,2023-06-12 0:00,0.1903,11,423565.1868,19242.81791,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-05 0:00,0.0221,11,298995.9392,13589.90172,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-07 0:00,0.0066,11,55469.5101,2521.449525,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-28 0:00,0.0132,16,111770.3636,3493.04806,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-29 0:00,0.0427,18,190741.5852,5303.909768,Stable Pair
ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-31 0:00,0.039,14,2476694.718,88455.5796,Stable Pair
ethereum,balancer,bb-a-DAI-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-07 0:00,0.02,11,12697451.24,577162.3303,Stable Pair
ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-08 0:00,12.9359,15,2909800.969,96995.79006,Stable Pair
ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-11 0:00,0.0235,14,9935426.885,354830.0063,Stable Pair
ethereum,balancer,bb-a-DAI-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-08 0:00,0.1571,12,18333081.16,764553.4528,Stable Pair
ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-31 0:00,0.0615,14,2514422.003,89803.0486,Stable Pair
ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-24 0:00,0.6428,18,5588332.184,155221.0452,Stable Pair
ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-10 0:00,0.0381,34,17191506.26,252799.3607,Stable Pair
ethereum,balancer,DAI-R,0x20a61b948e33879ce7f23e535cc7baa3bc66c5a9,2023-06-06 0:00,0.3322,26,2546596.802,49009.48638,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-26 0:00,0.005,12,84161.68736,3506.935679,Stable Pair
ethereum,balancer,DOLA-USDC,0xff4ce5aaab5a627bf82f4a571ab1ce94aa365ea6,2023-06-10 0:00,0.2541,11,181573.3201,8263.36272,Stable Pair
ethereum,balancer,DAI-R,0x20a61b948e33879ce7f23e535cc7baa3bc66c5a9,2023-06-08 0:00,0.0946,12,3124418.939,130205.9853,Stable Pair
ethereum,balancer,DAI-R,0x20a61b948e33879ce7f23e535cc7baa3bc66c5a9,2023-06-09 0:00,0.3473,13,5492030.372,211240.2526,Stable Pair
ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-26 0:00,0.1099,14,2774225.975,99081.93743,Stable Pair
ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-13 0:00,0.2869,13,3146839.325,121036.1431,Stable Pair
ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-09 0:00,0.0653,13,2051943.611,78923.08855,Stable Pair
ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-10 0:00,0.2325,19,4455646.528,117211.8842,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-10 0:00,0.332,15,274807.5167,9217.950681,Stable Pair
ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-14 0:00,0.0367,16,75787.9262,2368.635099,Stable Pair
ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-25 0:00,0.0064,12,345564.9336,14398.95807,Stable Pair
ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-06-06 0:00,0.0202,27,11628732.42,215343.7164,Stable Pair
ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-05-29 0:00,0.0205,16,368186.7351,11507.30147,Stable Pair
ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-06-09 0:00,0.0118,12,89334.7796,3722.448655,Stable Pair
ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-05-28 0:00,0.0183,16,819584.5046,25614.97531,Stable Pair
ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-06-03 0:00,0.0224,13,5404080.032,207884.0509,Stable Pair
ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-06-11 0:00,0.0407,11,690962.6857,31412.35388,Stable Pair
ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-06-05 0:00,0.0235,21,1793685.828,42703.20267,Stable Pair
ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-05-25 0:00,0.0071,14,785016.0561,28037.28735,Stable Pair
ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-06-10 0:00,0.0252,48,20714008.26,215797.7545,Stable Pair
ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-06-01 0:00,0.0242,14,1334805.426,47671.96491,Stable Pair
ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-06-12 0:00,0.0208,56,10796059.81,96385.54288,Stable Pair
ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-06-02 0:00,0.0185,18,599175.3619,16645.18836,Stable Pair
ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-06-08 0:00,0.0057,12,4419038.671,184134.642,Stable Pair
ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-05-22 0:00,0.0255,11,3588983.742,163120.3542,Stable Pair
ethereum,pancakeswap,DAI-USDC,0xd9e497bd8f491fe163b42a62c296fb54caea74b7,2023-05-17 0:00,0.0099,12,785308.3033,32722.68512,Stable Pair
ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-05-26 0:00,0.0125,12,2842942.236,118466.9685,Stable Pair
ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-05-18 0:00,0.0161,11,213245.6191,9693.795516,Stable Pair
ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-05-31 0:00,0.0303,17,8399005.45,247035.244,Stable Pair
ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-05-24 0:00,0.0142,13,3010481.567,115785.5645,Stable Pair
ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-06-07 0:00,0.0126,24,2800943.689,58356.84623,Stable Pair
ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-06-04 0:00,0.027,18,177927.1474,4942.604141,Stable Pair
ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-05-30 0:00,0.03,19,4460821.865,117399.635,Stable Pair
ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-05-27 0:00,0.0238,14,1445850.435,51644.63729,Stable Pair
ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-05-17 0:00,0.0252,25,4302271.215,86041.54491,Stable Pair
ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-05-12 0:00,0.0444,11,1650343.37,75007.54212,Stable Pair
